2.142700,-0.033238,-0.184687
2.176100,-0.039283,-0.170986
2.209600,-0.044859,-0.155545
2.243100,-0.049893,-0.138587
2.276600,-0.054339,-0.120311
2.310000,-0.058145,-0.100986
2.343500,-0.061301,-0.080715
2.377000,-0.063769,-0.059779
2.410500,-0.065531,-0.038407
2.444000,-0.066574,-0.016831
2.477400,-0.066896,0.004655
2.510900,-0.066503,0.025955
2.544400,-0.065403,0.046780
2.577900,-0.063616,0.066917
2.611400,-0.061167,0.086161
2.644800,-0.058098,0.104266
2.678300,-0.054430,0.121159
2.711800,-0.050216,0.136620
2.745300,-0.045506,0.150500
2.778700,-0.040371,0.162634
2.812200,-0.034840,0.172984
2.845700,-0.028991,0.181418
2.879200,-0.022889,0.187867
2.912700,-0.016603,0.192282
2.946100,-0.010221,0.194633
2.979600,-0.003776,0.194930
3.013100,0.002644,0.193180
3.046600,0.008971,0.189424
3.080000,0.015119,0.183742
3.113500,0.021061,0.176181
3.147000,0.026717,0.166856
3.180500,0.032029,0.155885
3.214000,0.036945,0.143403
3.247400,0.041404,0.129602
3.280900,0.045390,0.114562
3.314400,0.048853,0.098495
3.347900,0.051761,0.081583
3.381400,0.054089,0.064016
3.414800,0.055816,0.046043
3.448300,0.056940,0.027751
3.481800,0.057449,0.009392
3.515300,0.057345,-0.008838
3.548700,0.056638,-0.026692
3.582200,0.055339,-0.044092
3.615700,0.053468,-0.060803
3.649200,0.051052,-0.076654
3.682700,0.048122,-0.091483
3.716100,0.044725,-0.105106
3.749600,0.040884,-0.117469
3.783100,0.036652,-0.128412
3.816600,0.032079,-0.137831
3.850100,0.027217,-0.145643
3.883500,0.022138,-0.151764
3.917000,0.016867,-0.156184
3.950500,0.011479,-0.158853
3.984000,0.006031,-0.159761
4.017400,0.000599,-0.158923
4.050900,-0.004791,-0.156362
4.084400,-0.010066,-0.152125
4.117900,-0.015172,-0.146277
4.151400,-0.020056,-0.138898
4.184800,-0.024654,-0.130113
4.218300,-0.028948,-0.119980
4.251800,-0.032883,-0.108647
4.285300,-0.036421,-0.096249
4.318700,-0.039519,-0.082971
4.352200,-0.042168,-0.068885
4.385700,-0.044335,-0.054190
4.419200,-0.046003,-0.039048
4.452700,-0.047159,-0.023625
4.486100,-0.047795,-0.008135
4.519600,-0.047913,0.007350
4.553100,-0.047516,0.022619
4.586600,-0.046612,0.037512
4.620100,-0.045217,0.051877
4.653500,-0.043356,0.065526
4.687000,-0.041043,0.078403
4.720500,-0.038312,0.090338
4.754000,-0.035197,0.101216
4.787400,-0.031746,0.110904
4.820900,-0.027978,0.119369
4.854400,-0.023946,0.126503
4.887900,-0.019697,0.132245
4.921400,-0.015278,0.136548
4.954800,-0.010753,0.139375
4.988300,-0.006144,0.140727
5.021800,-0.001514,0.140596
5.055300,0.003086,0.138998
5.088800,0.007608,0.135966
5.122200,0.011990,0.131562
5.155700,0.016214,0.125823
5.189200,0.020223,0.118834
5.222700,0.023976,0.110683
5.256100,0.027426,0.101498
5.289600,0.030561,0.091336
5.323100,0.033339,0.080339
5.356600,0.035734,0.068634
5.390100,0.037727,0.056355
5.423500,0.039295,0.043676
5.457000,0.040436,0.030662
5.490500,0.041137,0.017493
5.524000,0.041396,0.004310
5.557500,0.041214,-0.008745
5.590900,0.040602,-0.021497
5.624400,0.039566,-0.033888
5.657900,0.038123,-0.045752
5.691400,0.036294,-0.056967
5.724800,0.034108,-0.067391
5.758300,0.031581,-0.076982
5.791800,0.028748,-0.085615
5.825300,0.025643,-0.093207
5.858800,0.022303,-0.099688
5.892200,0.018776,-0.104987
5.925700,0.015081,-0.109090
5.959200,0.011270,-0.111951
5.992700,0.007385,-0.113550
6.026100,0.003480,-0.113887
6.059600,-0.000427,-0.112972
6.093100,-0.004282,-0.110828
6.126600,-0.008044,-0.107491
6.160100,-0.011675,-0.103010
6.193500,-0.015127,-0.097463
6.227000,-0.018386,-0.090889
6.260500,-0.021409,-0.083386
6.294000,-0.024165,-0.075043
6.327500,-0.026630,-0.065960
6.360900,-0.028773,-0.056271
6.394400,-0.030588,-0.046029
6.427900,-0.032053,-0.035378
6.461400,-0.033156,-0.024435
6.494800,-0.033887,-0.013354
6.528300,-0.034247,-0.002187
6.561800,-0.034233,0.008911
6.595300,-0.033850,0.019824
6.628800,-0.033105,0.030438
6.662200,-0.032014,0.040613
6.695700,-0.030586,0.050306
6.729200,-0.028842,0.059389
6.762700,-0.026804,0.067772
6.796200,-0.024497,0.075373
6.829600,-0.021956,0.082099
6.863100,-0.019196,0.087930
6.896600,-0.016256,0.092791
6.930100,-0.013169,0.096640
6.963500,-0.009980,0.099441
6.997000,-0.006705,0.101191
7.030500,-0.003389,0.101874
7.064000,-0.000068,0.101493
7.097500,0.003222,0.100063
7.130900,0.006436,0.097620
7.164400,0.009562,0.094186
7.197900,0.012555,0.089814
7.231400,0.015386,0.084562
7.264800,0.018018,0.078512
7.298300,0.020441,0.071704
7.331800,0.022624,0.064234
7.365300,0.024545,0.056189
7.398800,0.026188,0.047662
7.432200,0.027533,0.038777
7.465700,0.028579,0.029578
7.499200,0.029312,0.020193
7.532700,0.029728,0.010725
7.566200,0.029827,0.001276
7.599600,0.029612,-0.008026
7.633100,0.029087,-0.017138
7.666600,0.028261,-0.025937
7.700100,0.027147,-0.034332
7.733500,0.025764,-0.042216
7.767000,0.024121,-0.049555
7.800500,0.022243,-0.056254
7.834000,0.020153,-0.062247
7.867500,0.017874,-0.067478
7.900900,0.015442,-0.071887
7.934400,0.012868,-0.075462
7.967900,0.010190,-0.078160
8.001400,0.007436,-0.079961
8.034900,0.004638,-0.080856
8.068300,0.001833,-0.080846
8.101800,-0.000964,-0.079941
8.135300,-0.003716,-0.078160
8.168800,-0.006393,-0.075532
8.202200,-0.008961,-0.072106
8.235700,-0.011408,-0.067906
8.269200,-0.013702,-0.062995
8.302700,-0.015821,-0.057433
8.336200,-0.017743,-0.051288
8.369600,-0.019445,-0.044653
8.403100,-0.020921,-0.037563
8.436600,-0.022154,-0.030119
8.470100,-0.023133,-0.022404
8.503500,-0.023847,-0.014528
8.537000,-0.024298,-0.006529
8.570500,-0.024479,0.001483
8.604000,-0.024392,0.009423
8.637500,-0.024042,0.017207
8.670900,-0.023436,0.024730
8.704400,-0.022580,0.031961
8.737900,-0.021487,0.038803
8.771400,-0.020173,0.045187
8.804900,-0.018652,0.051050
8.838300,-0.016949,0.056321
8.871800,-0.015074,0.060980
8.905300,-0.013053,0.064969
8.938800,-0.010911,0.068252
8.972200,-0.008677,0.070794
9.005700,-0.006363,0.072593
9.039200,-0.004001,0.073627
9.072700,-0.001618,0.073895
9.106200,0.000760,0.073401
9.139600,0.003103,0.072164
9.173100,0.005398,0.070197
9.206600,0.007616,0.067533
9.240100,0.009732,0.064207
9.273600,0.011725,0.060261
9.307000,0.013571,0.055758
9.340500,0.015261,0.050727
9.374000,0.016775,0.045239
9.407500,0.018097,0.039357
9.440900,0.019212,0.033169
9.474400,0.020118,0.026705
9.507900,0.020804,0.020057
9.541400,0.021264,0.013297
9.574900,0.021496,0.006499
9.608300,0.021501,-0.000243
9.641800,0.021281,-0.006900
9.675300,0.020840,-0.013380
9.708800,0.020186,-0.019615
9.742300,0.019328,-0.025542
9.775700,0.018280,-0.031085
9.809200,0.017051,-0.036221
9.842700,0.015657,-0.040883
9.876200,0.014115,-0.045026
9.909600,0.012449,-0.048601
9.943100,0.010668,-0.051599
9.976600,0.008797,-0.053981
10.010100,0.006857,-0.055728
10.043600,0.004869,-0.056829
10.077000,0.002861,-0.057279
10.110500,0.000844,-0.057083
10.144000,-0.001156,-0.056248
10.177500,-0.003117,-0.054789
10.210900,-0.005013,-0.052736
10.244400,-0.006837,-0.050106
10.277900,-0.008563,-0.046939
10.311400,-0.010173,-0.043273
10.344900,-0.011653,-0.039154
10.378300,-0.012984,-0.034645
10.411800,-0.014162,-0.029772
10.445300,-0.015171,-0.024603
10.478800,-0.016002,-0.019197
10.512300,-0.016649,-0.013615
10.545700,-0.017105,-0.007935
10.579200,-0.017371,-0.002184
10.612700,-0.017443,0.003557
10.646200,-0.017324,0.009229
10.679600,-0.017018,0.014754
10.713100,-0.016528,0.020109
10.746600,-0.015862,0.025221
10.780100,-0.015029,0.030039
10.813600,-0.014040,0.034514
10.847000,-0.012910,0.038591
10.880500,-0.011647,0.042255
10.914000,-0.010269,0.045458
10.947500,-0.008791,0.048171
10.981000,-0.007231,0.050371
11.014400,-0.005610,0.052036
11.047900,-0.003938,0.053163
11.081400,-0.002237,0.053740
11.114900,-0.000527,0.053767
11.148300,0.001171,0.053252
11.181800,0.002847,0.052204
11.215300,0.004478,0.050640
11.248800,0.006049,0.048582
11.282300,0.007542,0.046058
11.315700,0.008939,0.043109
11.349200,0.010234,0.039753
11.382700,0.011410,0.036040
11.416200,0.012455,0.032012
11.449600,0.013358,0.027730
11.483100,0.014116,0.023215
11.516600,0.014719,0.018532
11.550100,0.015163,0.013733
11.583600,0.015444,0.008869
11.617000,0.015561,0.004009
11.650500,0.015516,-0.000826
11.684000,0.015310,-0.005568
11.717500,0.014947,-0.010169
11.751000,0.014433,-0.014580
11.784400,0.013777,-0.018744
11.817900,0.012983,-0.022645
11.851400,0.012064,-0.026231
11.884900,0.011031,-0.029466
11.918300,0.009899,-0.032312
11.951800,0.008675,-0.034760
11.985300,0.007376,-0.036778
12.018800,0.006017,-0.038351
12.052300,0.004613,-0.039465
12.085700,0.003184,-0.040113
12.119200,0.001737,-0.040297
12.152700,0.000291,-0.040017
12.186200,-0.001137,-0.039281
12.219700,-0.002533,-0.038103
12.253100,-0.003878,-0.036504
12.286600,-0.005166,-0.034499
12.320100,-0.006381,-0.032115
12.353600,-0.007510,-0.029384
12.387000,-0.008538,-0.026347
12.420500,-0.009462,-0.023022
12.454000,-0.010271,-0.019457
12.487500,-0.010957,-0.015693
12.521000,-0.011514,-0.011771
12.554400,-0.011936,-0.007748
12.587900,-0.012223,-0.003644
12.621400,-0.012371,0.000485
12.654900,-0.012381,0.004594
12.688400,-0.012254,0.008640
12.721800,-0.011994,0.012568
12.755300,-0.011603,0.016361
12.788800,-0.011088,0.019969
12.822300,-0.010455,0.023355
12.855700,-0.009715,0.026476
12.889200,-0.008873,0.029321
12.922700,-0.007941,0.031851
12.956200,-0.006929,0.034045
12.989700,-0.005849,0.035881
13.023100,-0.004718,0.037341
13.056600,-0.003540,0.038421
13.090100,-0.002333,0.039109
13.123600,-0.001109,0.039403
13.157000,0.000114,0.039303
13.190500,0.001330,0.038816
13.224000,0.002524,0.037949
13.257500,0.003683,0.036716
13.291000,0.004794,0.035136
13.324400,0.005843,0.033233
13.357900,0.006826,0.031021
13.391400,0.007729,0.028532
13.424900,0.008545,0.025795
13.458400,0.009265,0.022843
13.491800,0.009881,0.019719
13.525300,0.010391,0.016440
13.558800,0.010789,0.013051
13.592300,0.011072,0.009590
13.625700,0.011238,0.006104
13.659200,0.011287,0.002612
13.692700,0.011219,-0.000840
13.726200,0.011036,-0.004214
13.759700,0.010742,-0.007476
13.793100,0.010343,-0.010583
13.826600,0.009840,-0.013522
13.860100,0.009243,-0.016254
13.893600,0.008557,-0.018751
13.927100,0.007793,-0.020990
13.960500,0.006960,-0.022945
13.994000,0.006064,-0.024608
14.027500,0.005118,-0.025959
14.061000,0.004132,-0.026987
14.094400,0.003120,-0.027683
14.127900,0.002088,-0.028047
14.161400,0.001049,-0.028077
14.194900,0.000015,-0.027775
14.228400,-0.001004,-0.027149
14.261800,-0.001993,-0.026212
14.295300,-0.002949,-0.024972
14.328800,-0.003858,-0.023449
14.362300,-0.004712,-0.021660
14.395700,-0.005498,-0.019636
14.429200,-0.006216,-0.017386
14.462700,-0.006854,-0.014946
14.496200,-0.007408,-0.012341
14.529700,-0.007872,-0.009603
14.563100,-0.008241,-0.006770
14.596600,-0.008515,-0.003857
14.630100,-0.008690,-0.000903
14.663600,-0.008766,0.002058
14.697100,-0.008743,0.004996
14.730500,-0.008622,0.007870
14.764000,-0.008406,0.010667
14.797500,-0.008098,0.013351
14.831000,-0.007702,0.015893
14.864400,-0.007225,0.018262
14.897900,-0.006670,0.020447
14.931400,-0.006045,0.022420
14.964900,-0.005357,0.024163
14.998400,-0.004615,0.025660
15.031800,-0.003830,0.026893
15.065300,-0.003006,0.027859
15.098800,-0.002153,0.028548
15.132300,-0.001283,0.028954
15.165800,-0.000403,0.029078
15.199200,0.000473,0.028920
15.232700,0.001341,0.028486
15.266200,0.002191,0.027782
15.299700,0.003012,0.026819
15.333100,0.003795,0.025615
15.366600,0.004535,0.024177
15.400100,0.005223,0.022527
15.433600,0.005853,0.020684
15.467100,0.006417,0.018671
15.500500,0.006910,0.016517
15.534000,0.007330,0.014234
15.567500,0.007672,0.011854
15.601000,0.007932,0.009404
15.634500,0.008109,0.006911
15.667900,0.008202,0.004409
15.701400,0.008211,0.001910
15.734900,0.008137,-0.000552
15.768400,0.007981,-0.002950
15.801800,0.007747,-0.005253
15.835300,0.007437,-0.007452
15.868800,0.007055,-0.009516
15.902300,0.006606,-0.011426
15.935800,0.006096,-0.013162
15.969200,0.005533,-0.014703
16.002700,0.004920,-0.016045
16.036200,0.004266,-0.017169
16.069700,0.003577,-0.018068
16.103100,0.002865,-0.018731
16.136600,0.002132,-0.019159
16.170100,0.001389,-0.019346
16.203600,0.000644,-0.019293
16.237100,-0.000095,-0.019004
16.270500,-0.000819,-0.018487
16.304000,-0.001524,-0.017746
16.337500,-0.002199,-0.016793
16.371000,-0.002840,-0.015639
16.404500,-0.003438,-0.014301
16.437900,-0.003988,-0.012798
16.471400,-0.004485,-0.011141
16.504900,-0.004925,-0.009351
16.538400,-0.005303,-0.007451
16.571800,-0.005614,-0.005468
16.605300,-0.005859,-0.003411
16.638800,-0.006033,-0.001310
16.672300,-0.006137,0.000813
16.705800,-0.006170,0.002935
16.739200,-0.006131,0.005026
16.772700,-0.006023,0.007077
16.806200,-0.005847,0.009061
16.839700,-0.005606,0.010957
16.873200,-0.005303,0.012746
16.906600,-0.004944,0.014405
16.940100,-0.004529,0.015927
16.973600,-0.004067,0.017292
17.007100,-0.003561,0.018489
17.040500,-0.003020,0.019503
17.074000,-0.002446,0.020331
17.107500,-0.001848,0.020963
17.141000,-0.001231,0.021395
17.174500,-0.000604,0.021624
17.207900,0.000025,0.021650
17.241400,0.000654,0.021475
17.274900,0.001274,0.021103
17.308400,0.001877,0.020539
17.341800,0.002457,0.019795
17.375300,0.003011,0.018876
17.408800,0.003531,0.017796
17.442300,0.004012,0.016568
17.475800,0.004450,0.015207
17.509200,0.004838,0.013733
17.542700,0.005177,0.012154
17.576200,0.005461,0.010493
17.609700,0.005688,0.008768
17.643200,0.005856,0.006999
17.676600,0.005964,0.005210
17.710100,0.006013,0.003411
17.743600,0.006001,0.001625
17.777100,0.005929,-0.000129
17.810500,0.005800,-0.001827
17.844000,0.005615,-0.003461
17.877500,0.005376,-0.005009
17.911000,0.005087,-0.006457
17.944500,0.004751,-0.007789
17.977900,0.004374,-0.008990
18.011400,0.003957,-0.010055
18.044900,0.003508,-0.010970
18.078400,0.003030,-0.011727
18.111900,0.002530,-0.012320
18.145300,0.002014,-0.012743
18.178800,0.001486,-0.012996
18.212300,0.000952,-0.013078
18.245800,0.000418,-0.012987
18.279200,-0.000108,-0.012729
18.312700,-0.000625,-0.012307
18.346200,-0.001124,-0.011727
18.379700,-0.001602,-0.010998
18.413200,-0.002053,-0.010129
18.446600,-0.002471,-0.009133
18.480100,-0.002854,-0.008017
18.513600,-0.003199,-0.006797
18.547100,-0.003501,-0.005488
18.580600,-0.003757,-0.004103
18.614000,-0.003966,-0.002664
18.647500,-0.004126,-0.001177
18.681000,-0.004235,0.000337
18.714500,-0.004294,0.001861
18.747900,-0.004301,0.003375
18.781400,-0.004258,0.004871
18.814900,-0.004165,0.006329
18.848400,-0.004024,0.007734
18.881900,-0.003837,0.009072
18.915300,-0.003608,0.010325
18.948800,-0.003337,0.011488
18.982300,-0.003028,0.012546
19.015800,-0.002686,0.013490
19.049200,-0.002316,0.014306
19.082700,-0.001919,0.014994
19.116200,-0.001502,0.015545
19.149700,-0.001068,0.015954
19.183200,-0.000623,0.016219
19.216600,-0.000173,0.016338
19.250100,0.000280,0.016311
19.283600,0.000729,0.016141
19.317100,0.001170,0.015831
19.350600,0.001599,0.015385
19.384000,0.002009,0.014813
19.417500,0.002399,0.014117
19.451000,0.002764,0.013308
19.484500,0.003100,0.012396
19.517900,0.003402,0.011395
19.551400,0.003671,0.010311
19.584900,0.003902,0.009159
19.618400,0.004093,0.007952
19.651900,0.004243,0.006703
19.685300,0.004350,0.005431
19.718800,0.004414,0.004142
19.752300,0.004436,0.002852
19.785800,0.004414,0.001577
19.819300,0.004349,0.000329
19.852700,0.004244,-0.000874
19.886200,0.004099,-0.002028
19.919700,0.003916,-0.003118
19.953200,0.003698,-0.004132
19.986600,0.003448,-0.005057
