0.000000,-0.016900,-0.299400
0.033500,-0.027052,-0.289715
0.067000,-0.036912,-0.276603
0.100500,-0.046388,-0.260213
0.133900,-0.055364,-0.240816
0.167400,-0.063809,-0.218561
0.200900,-0.071615,-0.193810
0.234400,-0.078701,-0.166905
0.267900,-0.084992,-0.138214
0.301300,-0.090400,-0.108207
0.334800,-0.094893,-0.077083
0.368300,-0.098396,-0.045305
0.401800,-0.100859,-0.013235
0.435300,-0.102249,0.018785
0.468700,-0.102543,0.050339
0.502200,-0.101738,0.081319
0.535700,-0.099840,0.111353
0.569200,-0.096871,0.140188
0.602600,-0.092883,0.167511
0.636100,-0.087903,0.193269
0.669600,-0.082002,0.217175
0.703100,-0.075252,0.239042
0.736600,-0.067733,0.258688
0.770000,-0.059556,0.275894
0.803500,-0.050766,0.290601
0.837000,-0.041480,0.302600
0.870500,-0.031799,0.311744
0.904000,-0.021826,0.317901
0.937400,-0.011695,0.320953
0.970900,-0.001448,0.320826
1.004400,0.008778,0.317438
1.037900,0.018881,0.310760
1.071300,0.028732,0.300841
1.104800,0.038292,0.287681
1.138300,0.047438,0.271419
1.171800,0.056084,0.252222
1.205300,0.064148,0.230316
1.238700,0.071537,0.206050
1.272200,0.078229,0.179598
1.305700,0.084140,0.151375
1.339200,0.089219,0.121748
1.372600,0.093408,0.091188
1.406100,0.096693,0.059880
1.439600,0.099024,0.028269
1.473100,0.100373,-0.003312
1.506600,0.100719,-0.034555
1.540000,0.100050,-0.065092
1.573500,0.098355,-0.094852
1.607000,0.095637,-0.123511
1.640500,0.091909,-0.150856
1.674000,0.087197,-0.176684
1.707400,0.081556,-0.200730
1.740900,0.075005,-0.222943
1.774400,0.067625,-0.243050
1.807900,0.059496,-0.260847
1.841300,0.050734,-0.276086
1.874800,0.041392,-0.288647
1.908300,0.031603,-0.298275
1.941800,0.021482,-0.304779
1.975300,0.011147,-0.307992
2.008700,0.000744,-0.307790
2.042200,-0.009676,-0.304086
2.075700,-0.019974,-0.296852
2.109200,-0.030049,-0.286126
2.142700,-0.039803,-0.272011
2.176100,-0.049118,-0.254731
2.209600,-0.057962,-0.234408
2.243100,-0.066224,-0.211368
2.276600,-0.073821,-0.185932
2.310000,-0.080657,-0.158538
2.343500,-0.086697,-0.129389
2.377000,-0.091849,-0.098945
2.410500,-0.096050,-0.067586
2.444000,-0.099245,-0.035684
2.477400,-0.101384,-0.003690
2.510900,-0.102449,0.028251
2.544400,-0.102416,0.059729
2.577900,-0.101280,0.090452
2.611400,-0.099057,0.120151
2.644800,-0.095785,0.148497
2.678300,-0.091486,0.175429
2.711800,-0.086222,0.200651
2.745300,-0.080058,0.223964
2.778700,-0.073090,0.245121
2.812200,-0.065359,0.264073
2.845700,-0.056972,0.280584
2.879200,-0.048022,0.294493
2.912700,-0.038607,0.305647
2.946100,-0.028858,0.313887
2.979600,-0.018818,0.319134
3.013100,-0.008620,0.321248
3.046600,0.001631,0.320145
3.080000,0.011801,0.315789
3.113500,0.021848,0.308135
3.147000,0.031642,0.297215
3.180500,0.041087,0.283108
3.214000,0.050091,0.265943
3.247400,0.058546,0.245971
3.280900,0.066423,0.223312
3.314400,0.073625,0.198306
3.347900,0.080088,0.171283
3.381400,0.085755,0.142598
3.414800,0.090561,0.112717
3.448300,0.094492,0.081832
3.481800,0.097493,0.050396
3.515300,0.099532,0.018760
3.548700,0.100580,-0.012656
